username,text,likes,timestamp,tweet_hashtags/0,sentiment,polarity,subjectivity,neg,neu,pos,punct,tokenized,nonstop,stemmed
@spies_r_us,ive seeing hearing lately especially rwrb movie coming lgbtqia queer bisexual 40 things say bisexual vidpuffyanusfu6th6hegvssigaj2 via youtube,0,2023-08-29 14:05:00+00:00,#lgbtqia,neutral,0.0,1.0,0.0,1.0,0.0,ive seeing hearing lately especially rwrb movie coming lgbtqia queer bisexual 4 things say bisexual vidpuffyanusfu6th6hegvssigaj2 via youtube,"['ive', 'seeing', 'hearing', 'lately', 'especially', 'rwrb', 'movie', 'coming', 'lgbtqia', 'queer', 'bisexual', '4', 'things', 'say', 'bisexual', 'vidpuffyanusfu6th6hegvssigaj2', 'via', 'youtube']","['ive', 'seeing', 'hearing', 'lately', 'especially', 'rwrb', 'movie', 'coming', 'lgbtqia', 'queer', 'bisexual', '4', 'things', 'say', 'bisexual', 'vidpuffyanusfu6th6hegvssigaj2', 'via', 'youtube']","['ive', 'see', 'hear', 'late', 'especi', 'rwrb', 'movi', 'come', 'lgbtqia', 'queer', 'bisexu', '4', 'thing', 'say', 'bisexu', 'vidpuffyanusfu6th6hegvssigaj2', 'via', 'youtub']"
@feministgadfly,lies church told lgbtq lives truths lgbtq people bible says church welcome gods lgbtq children youre near dallas sept 11 please feel free join us lgbt queer awab,5,2023-08-29 13:32:00+00:00,#LGBTQ,positive,0.43333333333333335,0.7000000000000001,0.073,0.573,0.354,lies church told lgbtq lives truths lgbtq people bible says church welcome gods lgbtq children youre near dallas sept 11 please feel free join us lgbt queer awab,"['lies', 'church', 'told', 'lgbtq', 'lives', 'truths', 'lgbtq', 'people', 'bible', 'says', 'church', 'welcome', 'gods', 'lgbtq', 'children', 'youre', 'near', 'dallas', 'sept', '11', 'please', 'feel', 'free', 'join', 'us', 'lgbt', 'queer', 'awab']","['lies', 'church', 'told', 'lgbtq', 'lives', 'truths', 'lgbtq', 'people', 'bible', 'says', 'church', 'welcome', 'gods', 'lgbtq', 'children', 'youre', 'near', 'dallas', 'sept', '11', 'please', 'feel', 'free', 'join', 'us', 'lgbt', 'queer', 'awab']","['lie', 'church', 'told', 'lgbtq', 'live', 'truth', 'lgbtq', 'peopl', 'bibl', 'say', 'church', 'welcom', 'god', 'lgbtq', 'children', 'your', 'near', 'dalla', 'sept', '11', 'pleas', 'feel', 'free', 'join', 'us', 'lgbt', 'queer', 'awab']"
@Cutep3ngu1nsus,exhibit sorrows headcanon icons au exhibitofsorrows eos jackinthebox mrunknown mrnose mrsmile paintingclown headcanon icons au clowns clowncore nonbinary bisexual queer,3,2023-08-29 13:10:00+00:00,#exhibitofsorrows,negative,0.0,0.0,0.12,0.88,0.0,exhibit sorrows headcanon icons au exhibitofsorrows eos jackinthebox mrunknown mrnose mrsmile paintingclown headcanon icons au clowns clowncore nonbinary bisexual queer,"['exhibit', 'sorrows', 'headcanon', 'icons', 'au', 'exhibitofsorrows', 'eos', 'jackinthebox', 'mrunknown', 'mrnose', 'mrsmile', 'paintingclown', 'headcanon', 'icons', 'au', 'clowns', 'clowncore', 'nonbinary', 'bisexual', 'queer']","['exhibit', 'sorrows', 'headcanon', 'icons', 'au', 'exhibitofsorrows', 'eos', 'jackinthebox', 'mrunknown', 'mrnose', 'mrsmile', 'paintingclown', 'headcanon', 'icons', 'au', 'clowns', 'clowncore', 'nonbinary', 'bisexual', 'queer']","['exhibit', 'sorrow', 'headcanon', 'icon', 'au', 'exhibitofsorrow', 'eo', 'jackinthebox', 'mrunknown', 'mrnose', 'mrsmile', 'paintingclown', 'headcanon', 'icon', 'au', 'clown', 'clowncor', 'nonbinari', 'bisexu', 'queer']"
@KnoxPride,lots going week pride community events knoxpridecenter knoxpride local nonprofit queer support pride southknoxville communitycenter sokno,0,2023-08-29 12:58:00+00:00,#pride,positive,0.0,0.0,0.0,0.634,0.366,lots going week pride community events knoxpridecenter knoxpride local nonprofit queer support pride southknoxville communitycenter sokno,"['lots', 'going', 'week', 'pride', 'community', 'events', 'knoxpridecenter', 'knoxpride', 'local', 'nonprofit', 'queer', 'support', 'pride', 'southknoxville', 'communitycenter', 'sokno']","['lots', 'going', 'week', 'pride', 'community', 'events', 'knoxpridecenter', 'knoxpride', 'local', 'nonprofit', 'queer', 'support', 'pride', 'southknoxville', 'communitycenter', 'sokno']","['lot', 'go', 'week', 'pride', 'commun', 'event', 'knoxpridecent', 'knoxprid', 'local', 'nonprofit', 'queer', 'support', 'pride', 'southknoxvil', 'communitycent', 'sokno']"
@JasLikeSpace,pretty much done excited upcoming episode queerasfact discuss history depicting queerness dd ttrpgs featuring vtm cyberpunk monsterhearts real passion project dnd ttrpgs vtm queer,12,2023-08-29 12:45:00+00:00,#DnD,positive,0.25625,0.5625,0.0,0.709,0.291,pretty much done excited upcoming episode queerasfact discuss history depicting queerness dd ttrpgs featuring vtm cyberpunk monsterhearts real passion project dnd ttrpgs vtm queer,"['pretty', 'much', 'done', 'excited', 'upcoming', 'episode', 'queerasfact', 'discuss', 'history', 'depicting', 'queerness', 'dd', 'ttrpgs', 'featuring', 'vtm', 'cyberpunk', 'monsterhearts', 'real', 'passion', 'project', 'dnd', 'ttrpgs', 'vtm', 'queer']","['pretty', 'much', 'done', 'excited', 'upcoming', 'episode', 'queerasfact', 'discuss', 'history', 'depicting', 'queerness', 'dd', 'ttrpgs', 'featuring', 'vtm', 'cyberpunk', 'monsterhearts', 'real', 'passion', 'project', 'dnd', 'ttrpgs', 'vtm', 'queer']","['pretti', 'much', 'done', 'excit', 'upcom', 'episod', 'queerasfact', 'discuss', 'histori', 'depict', 'queer', 'dd', 'ttrpg', 'featur', 'vtm', 'cyberpunk', 'monsterheart', 'real', 'passion', 'project', 'dnd', 'ttrpg', 'vtm', 'queer']"
@SFWAustralia_WA,lgbtiaq hands knees boompsadazie bekind queer crowd get want wanted resorted usual bullying tactics violence rape threats young woman nice people arent lgbwithoutthet letwomenspeak,6,2023-08-29 12:35:00+00:00,#queer,negative,0.15,0.5499999999999999,0.412,0.479,0.109,lgbtiaq hands knees boompsadazie bekind queer crowd get want wanted resorted usual bullying tactics violence rape threats young woman nice people arent lgbwithoutthet letwomenspeak,"['lgbtiaq', 'hands', 'knees', 'boompsadazie', 'bekind', 'queer', 'crowd', 'get', 'want', 'wanted', 'resorted', 'usual', 'bullying', 'tactics', 'violence', 'rape', 'threats', 'young', 'woman', 'nice', 'people', 'arent', 'lgbwithoutthet', 'letwomenspeak']","['lgbtiaq', 'hands', 'knees', 'boompsadazie', 'bekind', 'queer', 'crowd', 'get', 'want', 'wanted', 'resorted', 'usual', 'bullying', 'tactics', 'violence', 'rape', 'threats', 'young', 'woman', 'nice', 'people', 'arent', 'lgbwithoutthet', 'letwomenspeak']","['lgbtiaq', 'hand', 'knee', 'boompsadazi', 'bekind', 'queer', 'crowd', 'get', 'want', 'want', 'resort', 'usual', 'bulli', 'tactic', 'violenc', 'rape', 'threat', 'young', 'woman', 'nice', 'peopl', 'arent', 'lgbwithoutthet', 'letwomenspeak']"
@kalwriter,heart may skipped beat kind review fastlove bookrecommendation bookreview newbook lgbt queer sapphicbooks instagramcompcwgz7ierqlt,0,2023-08-29 12:12:00+00:00,#fastlove,positive,0.6,0.9,0.0,0.793,0.207,heart may skipped beat kind review fastlove bookrecommendation bookreview newbook lgbt queer sapphicbooks instagramcompcwgz7ierqlt,"['heart', 'may', 'skipped', 'beat', 'kind', 'review', 'fastlove', 'bookrecommendation', 'bookreview', 'newbook', 'lgbt', 'queer', 'sapphicbooks', 'instagramcompcwgz7ierqlt']","['heart', 'may', 'skipped', 'beat', 'kind', 'review', 'fastlove', 'bookrecommendation', 'bookreview', 'newbook', 'lgbt', 'queer', 'sapphicbooks', 'instagramcompcwgz7ierqlt']","['heart', 'may', 'skip', 'beat', 'kind', 'review', 'fastlov', 'bookrecommend', 'bookreview', 'newbook', 'lgbt', 'queer', 'sapphicbook', 'instagramcompcwgz7ierqlt']"
@SceneLGBTQ,achingly beautiful brian butler reviews queer french film lie peccapics film queer lgbtq gscenecomartsfilmfilmre,4,2023-08-29 11:48:00+00:00,#Film,positive,0.425,0.5,0.0,0.769,0.231,achingly beautiful brian butler reviews queer french film lie peccapics film queer lgbtq gscenecomartsfilmfilmre,"['achingly', 'beautiful', 'brian', 'butler', 'reviews', 'queer', 'french', 'film', 'lie', 'peccapics', 'film', 'queer', 'lgbtq', 'gscenecomartsfilmfilmre']","['achingly', 'beautiful', 'brian', 'butler', 'reviews', 'queer', 'french', 'film', 'lie', 'peccapics', 'film', 'queer', 'lgbtq', 'gscenecomartsfilmfilmre']","['achingli', 'beauti', 'brian', 'butler', 'review', 'queer', 'french', 'film', 'lie', 'peccap', 'film', 'queer', 'lgbtq', 'gscenecomartsfilmfilmr']"
@cariadcynnes,vmtiktokcomzgjg4jnqu please help blacktranslivesmatter blacklivesmatter translivesmatter transrightsarehumanrights nolgbwithoutthet lgbtqia lgbwiththet lwiththet gwiththet bwiththet lgbt lgbtq queer pride,0,2023-08-29 10:38:00+00:00,#BlackTransLivesMatter,positive,0.0,0.0,0.0,0.654,0.346,vmtiktokcomzgjg4jnqu please help blacktranslivesmatter blacklivesmatter translivesmatter transrightsarehumanrights nolgbwithoutthet lgbtqia lgbwiththet lwiththet gwiththet bwiththet lgbt lgbtq queer pride,"['vmtiktokcomzgjg4jnqu', 'please', 'help', 'blacktranslivesmatter', 'blacklivesmatter', 'translivesmatter', 'transrightsarehumanrights', 'nolgbwithoutthet', 'lgbtqia', 'lgbwiththet', 'lwiththet', 'gwiththet', 'bwiththet', 'lgbt', 'lgbtq', 'queer', 'pride']","['vmtiktokcomzgjg4jnqu', 'please', 'help', 'blacktranslivesmatter', 'blacklivesmatter', 'translivesmatter', 'transrightsarehumanrights', 'nolgbwithoutthet', 'lgbtqia', 'lgbwiththet', 'lwiththet', 'gwiththet', 'bwiththet', 'lgbt', 'lgbtq', 'queer', 'pride']","['vmtiktokcomzgjg4jnqu', 'pleas', 'help', 'blacktranslivesmatt', 'blacklivesmatt', 'translivesmatt', 'transrightsarehumanright', 'nolgbwithoutthet', 'lgbtqia', 'lgbwiththet', 'lwiththet', 'gwiththet', 'bwiththet', 'lgbt', 'lgbtq', 'queer', 'pride']"
@JKaye82,looking courses inspiration write autumn queer storytelling place anything possible beginning october 4th londonlitlab applications freetwo half price places sept 4th londonlitlabcoukcoursequ writingcommunity lgbtq,2,2023-08-29 10:27:00+00:00,#courses,positive,-0.08333333333333333,0.5833333333333334,0.0,0.871,0.129,looking courses inspiration write autumn queer storytelling place anything possible beginning october 4th londonlitlab applications freetwo half price places sept 4th londonlitlabcoukcoursequ writingcommunity lgbtq,"['looking', 'courses', 'inspiration', 'write', 'autumn', 'queer', 'storytelling', 'place', 'anything', 'possible', 'beginning', 'october', '4th', 'londonlitlab', 'applications', 'freetwo', 'half', 'price', 'places', 'sept', '4th', 'londonlitlabcoukcoursequ', 'writingcommunity', 'lgbtq']","['looking', 'courses', 'inspiration', 'write', 'autumn', 'queer', 'storytelling', 'place', 'anything', 'possible', 'beginning', 'october', '4th', 'londonlitlab', 'applications', 'freetwo', 'half', 'price', 'places', 'sept', '4th', 'londonlitlabcoukcoursequ', 'writingcommunity', 'lgbtq']","['look', 'cours', 'inspir', 'write', 'autumn', 'queer', 'storytel', 'place', 'anyth', 'possibl', 'begin', 'octob', '4th', 'londonlitlab', 'applic', 'freetwo', 'half', 'price', 'place', 'sept', '4th', 'londonlitlabcoukcoursequ', 'writingcommun', 'lgbtq']"
@wikixyz,todays lgbt related photo wikicommons cologne germany colognegaypride2016 parade045 commonswikimediaorgwikif queer lgbtq pride photos share see commonswikimediaorgwikic wikilgbt wikimediacommons banners colognepride,0,2023-08-29 09:07:00+00:00,#LGBT,positive,0.0,0.4,0.0,0.805,0.195,todays lgbt related photo wikicommons cologne germany colognegaypride216 parade45 commonswikimediaorgwikif queer lgbtq pride photos share see commonswikimediaorgwikic wikilgbt wikimediacommons banners colognepride,"['todays', 'lgbt', 'related', 'photo', 'wikicommons', 'cologne', 'germany', 'colognegaypride216', 'parade45', 'commonswikimediaorgwikif', 'queer', 'lgbtq', 'pride', 'photos', 'share', 'see', 'commonswikimediaorgwikic', 'wikilgbt', 'wikimediacommons', 'banners', 'colognepride']","['todays', 'lgbt', 'related', 'photo', 'wikicommons', 'cologne', 'germany', 'colognegaypride216', 'parade45', 'commonswikimediaorgwikif', 'queer', 'lgbtq', 'pride', 'photos', 'share', 'see', 'commonswikimediaorgwikic', 'wikilgbt', 'wikimediacommons', 'banners', 'colognepride']","['today', 'lgbt', 'relat', 'photo', 'wikicommon', 'cologn', 'germani', 'colognegaypride216', 'parade45', 'commonswikimediaorgwikif', 'queer', 'lgbtq', 'pride', 'photo', 'share', 'see', 'commonswikimediaorgwik', 'wikilgbt', 'wikimediacommon', 'banner', 'cologneprid']"
@KevinHawkinsDC,last thursdays wecreatespace event barcelona incredible copanelists included scientist trans thai actress great qa networking rooftop dance party thanks everyone came discuss queer career plus invest community see next time shoutout michael edward stephens trish boston organizing queerleadership wecreatespace barcelona lgbtqia community,4,2023-08-29 08:37:00+00:00,#queer,positive,0.38,0.38333333333333336,0.0,0.801,0.199,last thursdays wecreatespace event barcelona incredible copanelists included scientist trans thai actress great qa networking rooftop dance party thanks everyone came discuss queer career plus invest community see next time shoutout michael edward stephens trish boston organizing queerleadership wecreatespace barcelona lgbtqia community,"['last', 'thursdays', 'wecreatespace', 'event', 'barcelona', 'incredible', 'copanelists', 'included', 'scientist', 'trans', 'thai', 'actress', 'great', 'qa', 'networking', 'rooftop', 'dance', 'party', 'thanks', 'everyone', 'came', 'discuss', 'queer', 'career', 'plus', 'invest', 'community', 'see', 'next', 'time', 'shoutout', 'michael', 'edward', 'stephens', 'trish', 'boston', 'organizing', 'queerleadership', 'wecreatespace', 'barcelona', 'lgbtqia', 'community']","['last', 'thursdays', 'wecreatespace', 'event', 'barcelona', 'incredible', 'copanelists', 'included', 'scientist', 'trans', 'thai', 'actress', 'great', 'qa', 'networking', 'rooftop', 'dance', 'party', 'thanks', 'everyone', 'came', 'discuss', 'queer', 'career', 'plus', 'invest', 'community', 'see', 'next', 'time', 'shoutout', 'michael', 'edward', 'stephens', 'trish', 'boston', 'organizing', 'queerleadership', 'wecreatespace', 'barcelona', 'lgbtqia', 'community']","['last', 'thursday', 'wecreatespac', 'event', 'barcelona', 'incred', 'copanelist', 'includ', 'scientist', 'tran', 'thai', 'actress', 'great', 'qa', 'network', 'rooftop', 'danc', 'parti', 'thank', 'everyon', 'came', 'discuss', 'queer', 'career', 'plu', 'invest', 'commun', 'see', 'next', 'time', 'shoutout', 'michael', 'edward', 'stephen', 'trish', 'boston', 'organ', 'queerleadership', 'wecreatespac', 'barcelona', 'lgbtqia', 'commun']"
@GilbertBakerFF,gilbert baker remarkable human created gave og rainbow flag lgbtq community started gilbert baker film festival educate bring community together gilbertbakerfilmfestival connect communicate dont isolate queer mentalhealthmatters,8,2023-08-29 05:48:00+00:00,#LGBTQ,positive,0.375,0.425,0.0,0.689,0.311,gilbert baker remarkable human created gave og rainbow flag lgbtq community started gilbert baker film festival educate bring community together gilbertbakerfilmfestival connect communicate dont isolate queer mentalhealthmatters,"['gilbert', 'baker', 'remarkable', 'human', 'created', 'gave', 'og', 'rainbow', 'flag', 'lgbtq', 'community', 'started', 'gilbert', 'baker', 'film', 'festival', 'educate', 'bring', 'community', 'together', 'gilbertbakerfilmfestival', 'connect', 'communicate', 'dont', 'isolate', 'queer', 'mentalhealthmatters']","['gilbert', 'baker', 'remarkable', 'human', 'created', 'gave', 'og', 'rainbow', 'flag', 'lgbtq', 'community', 'started', 'gilbert', 'baker', 'film', 'festival', 'educate', 'bring', 'community', 'together', 'gilbertbakerfilmfestival', 'connect', 'communicate', 'dont', 'isolate', 'queer', 'mentalhealthmatters']","['gilbert', 'baker', 'remark', 'human', 'creat', 'gave', 'og', 'rainbow', 'flag', 'lgbtq', 'commun', 'start', 'gilbert', 'baker', 'film', 'festiv', 'educ', 'bring', 'commun', 'togeth', 'gilbertbakerfilmfestiv', 'connect', 'commun', 'dont', 'isol', 'queer', 'mentalhealthmatt']"
@Melodyrachelk,dont like word queer,2,2023-08-29 05:28:00+00:00,#queer,negative,0.0,0.0,0.413,0.587,0.0,dont like word queer,"['dont', 'like', 'word', 'queer']","['dont', 'like', 'word', 'queer']","['dont', 'like', 'word', 'queer']"
@Zuzoe3,long wait new series lets enjoy love story geminifourth earthmix fanfiction love lgbtq wattpad blthai geminint fourthnattawat bl queer instagramcompco5gzwirkd1,1,2023-08-29 04:45:00+00:00,#geminifourth,positive,0.29727272727272724,0.510909090909091,0.0,0.518,0.482,long wait new series lets enjoy love story geminifourth earthmix fanfiction love lgbtq wattpad blthai geminint fourthnattawat bl queer instagramcompco5gzwirkd1,"['long', 'wait', 'new', 'series', 'lets', 'enjoy', 'love', 'story', 'geminifourth', 'earthmix', 'fanfiction', 'love', 'lgbtq', 'wattpad', 'blthai', 'geminint', 'fourthnattawat', 'bl', 'queer', 'instagramcompco5gzwirkd1']","['long', 'wait', 'new', 'series', 'lets', 'enjoy', 'love', 'story', 'geminifourth', 'earthmix', 'fanfiction', 'love', 'lgbtq', 'wattpad', 'blthai', 'geminint', 'fourthnattawat', 'bl', 'queer', 'instagramcompco5gzwirkd1']","['long', 'wait', 'new', 'seri', 'let', 'enjoy', 'love', 'stori', 'geminifourth', 'earthmix', 'fanfict', 'love', 'lgbtq', 'wattpad', 'blthai', 'geminint', 'fourthnattawat', 'bl', 'queer', 'instagramcompco5gzwirkd1']"
@Zuzoe3,long wait new series lets enjoy love story geminifourth fanfiction love lgbtq wattpad blthai geminint fourthnattawat bl queer outing newzeeland instagramcompcqcmyjnnc1i,2,2023-08-29 04:44:00+00:00,#geminifourth,positive,0.29727272727272724,0.510909090909091,0.0,0.533,0.467,long wait new series lets enjoy love story geminifourth fanfiction love lgbtq wattpad blthai geminint fourthnattawat bl queer outing newzeeland instagramcompcqcmyjnnc1i,"['long', 'wait', 'new', 'series', 'lets', 'enjoy', 'love', 'story', 'geminifourth', 'fanfiction', 'love', 'lgbtq', 'wattpad', 'blthai', 'geminint', 'fourthnattawat', 'bl', 'queer', 'outing', 'newzeeland', 'instagramcompcqcmyjnnc1i']","['long', 'wait', 'new', 'series', 'lets', 'enjoy', 'love', 'story', 'geminifourth', 'fanfiction', 'love', 'lgbtq', 'wattpad', 'blthai', 'geminint', 'fourthnattawat', 'bl', 'queer', 'outing', 'newzeeland', 'instagramcompcqcmyjnnc1i']","['long', 'wait', 'new', 'seri', 'let', 'enjoy', 'love', 'stori', 'geminifourth', 'fanfict', 'love', 'lgbtq', 'wattpad', 'blthai', 'geminint', 'fourthnattawat', 'bl', 'queer', 'outing', 'newzeeland', 'instagramcompcqcmyjnnc1i']"
