username,text,likes,timestamp,tweet_hashtags/0,sentiment
@bambkb,dad goes fuck attempted perversion society government lgbtq trans movement weve told shut elonmusk go along government says sit couch bitch victim im tired nonsense culture dominated weak neutered castrated passive woke worthless inactive men front behind around passive subject passive men part problem passive men watch evil men rule im begging passive transgender subject youre either born boy girl thats stop attempted perversion sexualization children immediately gets hand didnt germany announce masturbation classrooms children like fuck wrong people fire speech dads please listen grow courage trans transgender lgbtq childabuse perversion sexualization,923,2023-08-31 20:25:00+00:00,#LGBTQ,negative
@NickBjoerklund,im late happy birthday miku hatsunemiku vocaloid happybirthday mikubday lgbtq,1,2023-08-31 20:23:00+00:00,#HatsuneMiku,positive
@SsoziWonder,help wonder sge fights lgbtq refugee persecution community donation saves lgbtq refugee friend share donate helpfrompersecuttion lgbtq gofundme8a0bd32d,8,2023-08-31 20:22:00+00:00,#share,neutral
@ThesisPi,asked kellygirl indoctrinating kids alberta ucp charge education blocked lgbtq transrightsarehumanrights,1,2023-08-31 20:22:00+00:00,#LGBTQ,neutral
@LiteraryTitan,run tells story lgbtq people san josesilicon valley progressed political outcasts becoming force gained political power equality acceptance powerful memior inspire readers dream bigger amznto3p0fjat,0,2023-08-31 20:21:00+00:00,#story,positive
@LiqueXavier,future women lgbt people rule every workplace worldwide rule workplace always rule ads music art womensrights womeninbusiness lgbtq,0,2023-08-31 20:19:00+00:00,#WomensRights,neutral
@robcmtx,matthew shepard story documentary coming id news documentary lgbtq inotocwt3v7l,0,2023-08-31 20:17:00+00:00,#News,neutral
@vowithlaurin,6 days support amazing kickstartercampaign lgbtq indiedevs indiegamedeveloper indiegame,11,2023-08-31 20:15:00+00:00,#kickstartercampaign,positive
@lgbtqnation,effort activists recalling fierce antilgbtq battle prop 8 california ballotinitiatives lgbtq lgbtqnationcom202308cali,24,2023-08-31 20:15:00+00:00,#California,neutral
@_spydrmedia,musa khawula brags killing bisexual bf stabbed heartthe thing diedim sorry dumb chix podcast reply thank god died0 morals rip wandile condolences family musakhawula justiceforwandile lgbtq,3,2023-08-31 20:10:00+00:00,#MusaKhawula,negative
@wilewill,always want imply killing must pure evil ron desantis issues deranged hurricane warning loot shoot newrepubliccompost175321 rondasantis rondefascist woke lgbt lgbtq lgbtqia gop wokey maga uniteblue rondesantis,1,2023-08-31 20:10:00+00:00,#RondaSantis,negative
@skipgirl71,heardle pride 92 heardle pride lgbtq heardledecades prideheardledecadesxyz,0,2023-08-31 20:07:00+00:00,#Heardle,neutral
@Sidnificant894,tolerate people even disagree however soon know person supports movement supports sexualising children like lgbtq refuse tolerate people lowest society exposing pedos,0,2023-08-31 20:06:00+00:00,#LGBTQ,positive
@robcmtx,plaintiff breaks record disingenuous argument ever briefed southwestair seeks stay antilgbtq training order law news law lgbtq southwest abovethelawcom202308sout,0,2023-08-31 20:04:00+00:00,#News,positive
@Carlos214Carlos,7 miles makes sweaty messy fit moi lgbtqia runner exercise walking fitfam lgbtq loveislove fitness selfie,8,2023-08-31 20:03:00+00:00,#LGBTQIA,positive
@DamnitKairo,check broadcast playstation 4 ps4live lgbtq sims 4 live vidpuffyanushola3nluq5s,1,2023-08-31 20:02:00+00:00,#PS4live,positive
@EjikeNwankwo,lgbtq fears grow malaysia islamists stage protest lgbtq community malaysia calling government ban samesex marriage criminalize homosexuality asianews,0,2023-08-31 20:02:00+00:00,#Islamists,neutral
@its_net0,lgbtq support obama dare media shun choice sleep men,0,2023-08-31 20:01:00+00:00,#LGBTQ,neutral
@MichaelDerryArt,big boy gym get swishembassycomproductsbi derryproductscomsearchqb popart derryproducts tshirtdesign comicart queerart lgbtq illustration gay gaygeek gaynerd instahunk design bigboy bigboygym gym gymrat gymboy muscle,4,2023-08-31 20:00:00+00:00,Big Boy Gym,positive
@richie_fretz,new season grind day 7 eat bean boozled subs onlyn3rds lgbtq onlyn3rdscom kickcompapazulu,0,2023-08-31 19:58:00+00:00,#ONLYN3RDS,positive
@pisanettes,brian kerekes high school teacher florida student asked gay feared answer could illegal dont think tell asked kerekes kind state law lgbtq lhbtqi nbcnewscomnbcoutoutpoli,0,2023-08-31 19:58:00+00:00,#lgbtq,positive
@wilewill,karma found instagram rondasantis rondefascist woke lgbt lgbtq lgbtqia gop wokey maga walmartmelania trumpindictment uniteblue pottygate mtg klannedkarenhood rondesantis,0,2023-08-31 19:57:00+00:00,#RondaSantis,neutral
@mcm1071989,lot locals think people pushing 2000 mules people mom groups protesting lgbtq people school board meetings,0,2023-08-31 19:56:00+00:00,#LGBTQ,neutral
@ToddBohannon,texas supreme court allowed new state law banning genderaffirming care minors take effect friday setting texas populous state restrictions transgender children protecttranskids lgbtq theguardiancomusnews2023,1,2023-08-31 19:52:00+00:00,#ProtectTransKids,positive
@ajnamdeplume,potus many worse abuses lgbtqia americans still need addressed hrc june 2023 civilrights organization officially declared state emergency lgbtq people united states first time 40year history hrcorgpressreleasesfort,0,2023-08-31 19:50:00+00:00,#civilrights,positive
@kconlu13,drawing experience athlete knows use willpower overcome podcaster mentalhealth growth emotion smallbusinessowner lgbtq athlete collegebasketball coffeyville universityofarizona,0,2023-08-31 19:48:00+00:00,#podcaster,neutral
@AfricanaEconomy,ep2 seasons diverse economies youth podcast host serena talks dise member dr sara shroff africanaeconomicscomdefys2 economics socialeconomy queer queerness utsc uoft feministeconomics dise finance lgbtq lgbt,1,2023-08-31 19:48:00+00:00,#economics,neutral
@jonothar,canada warns lgbtq residents visiting usa theguardiancomworld2023a,5,2023-08-31 19:48:00+00:00,#Canada,neutral
@lgbtqnation,republicans say parents want ban lgbtq issues schools theyre dead wrong lgbtq lgbtqnationcom202308vote,34,2023-08-31 19:45:00+00:00,#LGBTQ,negative
@holybullies,please school settled get rid nuisance lawsuit always quick attacking lgbtq people havent said word trumps indictments man stop hiding hated lgbtq people behind religion,42,2023-08-31 19:44:00+00:00,#LGBTQ,negative
@tracklistOST,pieces us 2023 documentary film lgbtq hate soundtrack chris cox carl rydlund soundtracktracklistcomrele piecesofus soundtrack documentary lgbtq lgbt st,2,2023-08-31 19:43:00+00:00,#PiecesOfUs,negative
@DrKiizaElia,mr president trust youll put end gender identity base barbarities end lgbtq create world males females used,1,2023-08-31 19:42:00+00:00,#LGBTQ,negative
@thepinktimes,country singer ty herndon weds partner alex schwartz picturesque outdoor ceremony attended 300 people including celebrities like kristin chenoweth lgbtq celebritywedding thepinktimescomcountrysin,0,2023-08-31 19:42:00+00:00,#LGBTQ,neutral
@wilewill,found facebook rondasantis rondefascist woke lgbt lgbtq lgbtqia gop wokey maga walmartmelania trumpindictment uniteblue pottygate mtg klannedkarenhood rondesantis,0,2023-08-31 19:38:00+00:00,#RondaSantis,neutral
@VallartaBroker,want new condo smell next home bitly3a2uyfj puertovallarta vacation luxuryrealestate beachhouse luxuryliving realestate retireabroad bucerias retirement retire expat beachvacation mexicovacation lgbtqtravel lgbtq beachlife,0,2023-08-31 19:38:00+00:00,#puertovallarta,positive
@wilewill,found facebook rondasantis rondefascist woke lgbt lgbtq lgbtqia gop wokey maga walmartmelania trumpindictment uniteblue pottygate mtg klannedkarenhood rondesantis,0,2023-08-31 19:34:00+00:00,#RondaSantis,neutral
@HuckNPuckBooks,cosplay cats tarot deck street date 112823 huckandpuckbookscomproduct pop culture fandom mischievous cats collide unique tarot deck featuring hilarious illustrations cats reimagined iconic pop culture characters indiebookstore lgbtqia lgbtq,1,2023-08-31 19:31:00+00:00,#IndieBookStore,positive
@bobgatty,shortsvideo vidpuffyanusvj5gebkn20sizblk lean left podcast author joel davis brown says lgbtq members often scapegoats politicians looking raise get clicks interview discusses leadership lessons learn lgbtq culture,1,2023-08-31 19:30:00+00:00,#shortsvideo,neutral
@leantotheleft1,shortsvideo vidpuffyanusvj5gebkn20sizblk lean left podcast author joel davis brown says lgbtq members often scapegoats politicians looking raise get clicks interview discusses leadership lessons learn lgbtq culture,0,2023-08-31 19:30:00+00:00,#shortsvideo,neutral
@uinterview,friday laura ann carleton shot killed outside clothing home decor store magpi cedar glen area los angeles full story tinyurlcom2uy4rute lauraanncarleton losangeles lgbtq news tragedy,1,2023-08-31 19:30:00+00:00,#lauraanncarleton,positive
@BookGhost,happening behind happening lgbtq narcissism ghostwriting opensubstackcompubcsharr,0,2023-08-31 19:25:00+00:00,#lgbtq,negative
@DonnaMarieGaga,photos brewersmcr pride saturday sooo much fun ladygaga tribute impersonator lookalike gaga bornthisway littlemonster mygagalife lgbt lgbtq pride prideweek manchester manchesterpride ladygagatribute ladygagatributeshow,3,2023-08-31 19:17:00+00:00,#ladygaga,positive
@LukasHabberton,im excited drop trailer youre allowed say word heartstopper podcast follow link bio search youre allowed say word wherever usually get podcasts subscribe lgbtq heartstopper,2,2023-08-31 19:16:00+00:00,#lgbtq,positive
@FLX_Wrestler,im excited drop trailer youre allowed say word heartstopper podcast follow link bio search youre allowed say word wherever usually get podcasts subscribe lgbtq heartstopper,0,2023-08-31 19:16:00+00:00,#lgbtq,positive
@lesbianrewinds,latest post lesbian rewind writingcommunity writinglife lgbtq lesbianrewindblog2023082,3,2023-08-31 19:11:00+00:00,#WritingCommunity,positive
@CraryAP,texas supreme court allows law banning genderaffirming care transgender minors take effect ap lgbtq apnewscomarticle302e7a15c,0,2023-08-31 19:09:00+00:00,#LGBTQ,neutral
@NolanMusic,thursday night great pop dance tunes course heartache lonely pride hour bearbeatzonline stomabeardj thanks spinning crazydogrecord paulinejazzi davebuzzmusic pop pride lgbtq shocked kylieminogue jazzip newmusic2023,4,2023-08-31 19:02:00+00:00,#Pop,positive
@Parenting_b,california sues school district forcing trans students parents speak kids spread awareness rights lgbtq parenting brieflycoanchorparenting,0,2023-08-31 19:01:00+00:00,#trans,neutral
@alexiswechta21,charlie ben vampire song summarizes relationship perfectly heartstopper charliespring benhope lgbtq,2,2023-08-31 19:00:00+00:00,#Heartstopper,positive
@TheGreekVibe,ultimate guide lgbtq travel greece gaytravel bitly2shjsjr,0,2023-08-31 19:00:00+00:00,#LGBTQ,neutral
@HuckNPuckBooks,looking gift someone gift card available starting 25 great way support neighborhood indie lgbtqia bookstore indiebookstore lgbtqia lgbtq giftcard,2,2023-08-31 18:59:00+00:00,#IndieBookStore,positive
@xmorbidbeautyx,sumptuous gothic tale moth diaries potent meditation female sexuality longing repression inner darkness diggingdeep lgbtq themothdiaries womeninhorror morbidlybeautifulcomdiggin,2,2023-08-31 18:55:00+00:00,#diggingdeep,positive
@Brynn_TV,good morning world inhabit 3 finalfantasy viii nolevel adventure continues three hours gon na exciting one hope see twitchtvbrynntv lgbtq twitchstreamer pngtuber vtuber vtuberen,4,2023-08-31 18:55:00+00:00,#FinalFantasy,positive
@umm__umarah,may allah protect every child lgbtq fitnah,1,2023-08-31 18:52:00+00:00,#LGBTQ,neutral
@VSNRadio,nebraska governor defines trans people existence new executive order lgbtq lgbt dlvritsvs1cx,0,2023-08-31 18:51:00+00:00,#lgbtq,positive
@VSNRadio,actor ncuti gatwa comes queer lgbtq lgbt dlvritsvs1bw,0,2023-08-31 18:51:00+00:00,#lgbtq,neutral
@daledetlaff,need appealed one time becomes law land scotus trans lgbtq democrats biden,0,2023-08-31 18:45:00+00:00,#SCOTUS,positive
@MauryGuy,thank talented designer photographer josealexzander awesome photoshoot comingsoon photography fitness muscle athlete model malemodel fashion lgbt lgbtq lgbtqia fitmodel summer training workout latino style sport styledaily gaymer,9,2023-08-31 18:45:00+00:00,#designer,positive
@BeingGreenSK,yes however hes one good old boys still obliged toe party line 5 10 lgbtq applies conservative mla families cant believe one stood asinine move take graves skpoli,1,2023-08-31 18:44:00+00:00,#LGBTQ,positive
@NikkiandBillie,twitchtvnikkiandbillie die hard well xmas movie girls survive like john mcclane 8pm uk time valheim smallstreamers lgbtq twitchstreamer chillvibes survival,1,2023-08-31 18:43:00+00:00,#Valheim,negative
@tweets_debs,im old enough remember lindseygrahamsc compromised lindseygraham boy wish knew trump lgbtq,0,2023-08-31 18:38:00+00:00,#LindseyGraham,positive
@Ella74203645,commission done precious client furries furryart furrycommission furrycommunity lgbtq,25,2023-08-31 18:36:00+00:00,#furries,positive
@Chatnewstv,society must learn responsible compassionate life humanity far beyond rats race hustle competition earn living boast living lgbtq frank tietie chatnewstvcomdeltagaymar,1,2023-08-31 18:35:00+00:00,#LGBTQ,positive
@ChazReddBear,usa become safe lgbtq travelers anymore canpoli canadanewstoday,1,2023-08-31 18:34:00+00:00,#LGBTQ,negative
@ThomasReeseSJ,byu officially restores honor code ban samesex romantic behavior religionnewscom20230830 via rns kathrynmaepost lgbtq,1,2023-08-31 18:32:00+00:00,#LGBTQ,neutral
@StigmabaseE,today 1432 stigmabase queer latest updates diversity global lgbtq community egaylityorgpen live xcomsearchq5bqur5d20,0,2023-08-31 18:32:00+00:00,#LGBTQ,positive
@gtoppo,new virginias largest school districts wont adopt governorva youngkins new lgbtq edict bethhawkins via the74 the74millionorgarticleof,5,2023-08-31 18:31:00+00:00,#LGBTQ,positive
@AmFriendsHU,hebrewu joy sarah siegel proudly states learn vivid experience hu changed life philanthropy making impact lives lgbtq youth latest supporter testimonial bitly44shjhq,0,2023-08-31 18:30:00+00:00,#philanthropy,positive
@denasd,call desantis banning blm lgbtq buttons gop hypocrites,0,2023-08-31 18:30:00+00:00,#BLM,neutral
@angprt2,child predators sudden transwomen caught hmm transwomenareconmen lgbtq,1,2023-08-31 18:27:00+00:00,#TransWomen,neutral
@villaverla,americans treated equal matter love free barack obama lgbtq rights matter register vote theres 2 lgbtq voterizer lovealwayswins betterwithbiden pridemonth sharefieldteam6orgsx38fw,6,2023-08-31 18:27:00+00:00,#LGBTQ,positive
@2016Trapped,nbcnewscomnewsamprcna102 lgbtq rough america,0,2023-08-31 18:26:00+00:00,#lgbtq,negative
